order_id,customer_id,product_id,order_date,amount_inr
ORD-02397,CUST-0387,PROD-0673,2026-03-17T13:28:41.090499,2252
ORD-02398,CUST-0031,PROD-0110,2026-06-05T05:09:10.090517,637
ORD-02399,CUST-0721,PROD-0946,2026-03-22T09:28:12.090547,3886
ORD-02400,CUST-0022,PROD-0888,2026-03-31T21:25:09.090606,1841
ORD-02401,CUST-0581,PROD-0590,2026-04-10T15:16:25.090624,1759
ORD-02402,CUST-0139,PROD-0741,2026-04-28T19:58:33.090641,795
ORD-02403,CUST-0019,PROD-0738,2026-04-22T18:52:10.090658,4938
ORD-02404,CUST-0823,PROD-0393,2026-03-23T22:36:45.090698,3354
ORD-02405,CUST-0260,PROD-0476,2026-05-28T13:24:59.090716,1087
ORD-02406,CUST-0599,PROD-0732,2026-03-23T18:55:30.090734,4075
ORD-02407,CUST-0356,PROD-0846,2026-03-28T17:41:58.090752,4675
ORD-02408,CUST-0248,PROD-0554,2026-05-09T07:17:01.090773,2925
ORD-02409,CUST-0233,PROD-0203,2026-04-12T18:22:37.090806,1242
ORD-02410,CUST-0987,PROD-0279,2026-06-07T04:55:01.090830,767
ORD-02411,CUST-0449,PROD-0948,2026-04-20T06:10:26.090860,1057
ORD-02412,CUST-0595,PROD-0317,2026-06-02T20:07:35.090887,2284
ORD-02413,CUST-0165,PROD-0756,2026-05-15T02:05:57.090916,2013
ORD-02414,CUST-0255,PROD-0539,2026-05-10T12:41:20.090972,2157
ORD-02415,CUST-0707,PROD-0414,2026-05-29T00:09:26.091012,4921
ORD-02416,CUST-0296,PROD-0302,2026-04-13T06:29:16.091034,3323
ORD-02417,CUST-0691,PROD-0200,2026-06-01T05:18:54.091065,2801
ORD-02418,CUST-0823,PROD-0192,2026-05-21T08:26:22.091083,3449
ORD-02419,CUST-0599,PROD-0857,2026-04-19T07:46:47.091100,2462
ORD-02420,CUST-0582,PROD-0912,2026-05-21T00:18:05.091117,893
ORD-02421,CUST-0923,PROD-0580,2026-05-16T18:41:21.091147,1261
ORD-02422,CUST-0591,PROD-0001,2026-03-22T05:02:22.091164,795
ORD-02423,CUST-0135,PROD-0774,2026-05-09T01:55:18.091182,664
ORD-02424,CUST-0630,PROD-0933,2026-03-27T11:17:01.091197,1559
ORD-02425,CUST-0219,PROD-0052,2026-05-28T19:18:14.091251,1258
ORD-02426,CUST-0420,PROD-0125,2026-04-18T08:59:04.091273,1441
ORD-02427,CUST-0138,PROD-0842,2026-04-17T02:40:16.091291,4961
ORD-02428,CUST-0249,PROD-0417,2026-04-23T01:23:11.091308,4412
ORD-02429,CUST-0561,PROD-0945,2026-05-29T10:56:08.091325,1107
ORD-02430,CUST-0371,PROD-0736,2026-05-11T16:00:13.091342,4571
ORD-02431,CUST-0918,PROD-0520,2026-05-09T20:40:11.091359,3647
ORD-02432,CUST-0524,PROD-0593,2026-05-02T12:09:17.091401,2294
ORD-02433,CUST-0170,PROD-0534,2026-04-18T00:02:00.091419,2387
ORD-02434,CUST-0673,PROD-0090,2026-05-26T12:28:16.091450,3210
ORD-02435,CUST-0979,PROD-0204,2026-05-30T07:55:54.091468,1672
ORD-02436,CUST-0928,PROD-0532,2026-04-18T22:46:49.091486,1523
ORD-02437,CUST-0092,PROD-0921,2026-04-23T08:27:11.091527,2167
ORD-02438,CUST-0647,PROD-0104,2026-03-25T23:26:16.091548,2971
ORD-02439,CUST-0771,PROD-0118,2026-06-06T11:29:35.091570,4091
ORD-02440,CUST-0429,PROD-0588,2026-03-21T11:27:25.091587,4751
ORD-02441,CUST-0997,PROD-0582,2026-04-27T08:29:26.091605,2053
ORD-02442,CUST-0369,PROD-0534,2026-03-31T08:57:45.091623,2387
ORD-02443,CUST-0152,PROD-1000,2026-03-24T03:45:40.091640,2079
ORD-02444,CUST-0158,PROD-0676,2026-05-26T03:27:24.091657,3100
ORD-02445,CUST-0943,PROD-0854,2026-04-23T03:51:37.091697,3904
ORD-02446,CUST-0995,PROD-0825,2026-05-19T01:01:58.091726,3766
ORD-02447,CUST-0219,PROD-0309,2026-04-21T21:03:42.091744,3168
ORD-02448,CUST-0978,PROD-0928,2026-04-01T01:52:10.091761,1237
ORD-02449,CUST-0218,PROD-0570,2026-03-18T17:19:46.091777,2144
ORD-02450,CUST-0486,PROD-0595,2026-05-09T19:01:11.091796,4512
ORD-02451,CUST-0431,PROD-0370,2026-03-23T23:41:56.091813,4085
ORD-02452,CUST-0198,PROD-0161,2026-05-03T22:05:16.091831,598
ORD-02453,CUST-0880,PROD-0202,2026-03-27T16:34:39.091856,2703
ORD-02454,CUST-0933,PROD-0530,2026-04-14T17:10:32.091878,568
ORD-02455,CUST-0047,PROD-0922,2026-03-20T09:56:30.091906,2121
ORD-02456,CUST-0916,PROD-0670,2026-06-07T09:20:37.091925,3882
ORD-02457,CUST-0211,PROD-0846,2026-05-25T17:50:20.091953,4675
ORD-02458,CUST-0069,PROD-0921,2026-05-16T08:12:45.092001,2167
ORD-02459,CUST-0932,PROD-0358,2026-04-22T01:04:31.092029,806
ORD-02460,CUST-0599,PROD-0794,2026-04-11T12:22:38.092060,626
ORD-02461,CUST-0495,PROD-0999,2026-05-24T22:38:06.092084,2730
ORD-02462,CUST-0607,PROD-0803,2026-04-30T02:11:35.092108,636
ORD-02463,CUST-0916,PROD-0181,2026-03-24T04:21:39.092130,2557
ORD-02464,CUST-0326,PROD-0387,2026-03-21T22:33:08.092153,2704
ORD-02465,CUST-0371,PROD-0060,2026-05-20T09:50:46.092178,1580
ORD-02466,CUST-0330,PROD-0320,2026-03-19T04:09:38.092208,929
ORD-02467,CUST-0197,PROD-0970,2026-03-19T04:55:37.092236,4383
ORD-02468,CUST-0897,PROD-0134,2026-03-22T18:58:03.092265,1980
ORD-02469,CUST-0234,PROD-0587,2026-03-21T03:56:24.092287,1138
ORD-02470,CUST-0930,PROD-0560,2026-03-22T12:16:30.092331,3849
ORD-02471,CUST-0103,PROD-0903,2026-03-20T03:48:19.092356,2209
ORD-02472,CUST-0310,PROD-0345,2026-04-11T20:03:56.092383,528
ORD-02473,CUST-0968,PROD-0655,2026-05-06T07:29:59.092405,4716
ORD-02474,CUST-0839,PROD-0059,2026-06-02T02:33:33.092429,4060
ORD-02475,CUST-0332,PROD-0733,2026-03-23T12:05:38.092451,3592
ORD-02476,CUST-0334,PROD-0047,2026-03-18T10:37:45.092481,2243
ORD-02477,CUST-0581,PROD-0645,2026-06-04T22:27:03.092509,945
ORD-02478,CUST-0094,PROD-0089,2026-05-14T04:30:54.092533,406
ORD-02479,CUST-0605,PROD-0933,2026-05-06T06:44:15.092552,1559
ORD-02480,CUST-0824,PROD-0533,2026-04-09T05:01:02.092576,982
ORD-02481,CUST-0933,PROD-0107,2026-04-22T02:16:17.092601,4743
ORD-02482,CUST-0349,PROD-0702,2026-03-18T03:26:55.092650,4314
ORD-02483,CUST-0599,PROD-0236,2026-05-30T04:48:21.092714,3971
ORD-02484,CUST-0548,PROD-0315,2026-04-09T11:55:18.092750,2546
ORD-02485,CUST-0282,PROD-0818,2026-04-23T04:00:43.092773,688
ORD-02486,CUST-0850,PROD-0514,2026-03-17T22:04:56.092791,3374
ORD-02487,CUST-0724,PROD-0448,2026-03-31T23:49:09.092812,4090
ORD-02488,CUST-0053,PROD-0329,2026-03-29T10:24:35.092832,2916
ORD-02489,CUST-0643,PROD-0283,2026-05-16T16:11:22.092851,1811
ORD-02490,CUST-0101,PROD-0363,2026-04-07T18:21:02.092869,4189
ORD-02491,CUST-0385,PROD-0704,2026-03-23T15:27:17.092901,1534
ORD-02492,CUST-0593,PROD-0859,2026-04-08T13:01:09.092921,1912
ORD-02493,CUST-0361,PROD-0920,2026-06-02T02:08:17.092939,4289
ORD-02494,CUST-0991,PROD-0508,2026-05-08T09:43:36.092960,4681
ORD-02495,CUST-0871,PROD-0553,2026-05-19T03:18:42.093005,642
ORD-02496,CUST-0903,PROD-0067,2026-03-27T13:14:03.093047,4532
ORD-02497,CUST-0033,PROD-0848,2026-05-24T05:12:14.093071,4563
ORD-02498,CUST-0367,PROD-0910,2026-05-08T13:38:06.093089,4838
ORD-02499,CUST-0673,PROD-0292,2026-04-23T18:16:07.093108,625
ORD-02500,CUST-0224,PROD-0410,2026-06-07T03:34:03.093141,4212
ORD-02501,CUST-0488,PROD-0113,2026-03-27T11:03:57.093160,2343
ORD-02502,CUST-0129,PROD-0965,2026-04-08T05:12:33.093177,636
ORD-02503,CUST-0781,PROD-0167,2026-04-14T16:33:40.093197,4717
ORD-02504,CUST-0265,PROD-0256,2026-03-21T13:35:14.093226,3290
ORD-02505,CUST-0979,PROD-0032,2026-05-04T20:22:50.093254,2850
ORD-02506,CUST-0826,PROD-0854,2026-03-17T14:15:41.093274,3904
ORD-02507,CUST-0933,PROD-0131,2026-05-05T11:36:28.093291,2484
ORD-02508,CUST-0060,PROD-0151,2026-06-04T14:30:56.093308,3815
ORD-02509,CUST-0202,PROD-0605,2026-03-30T07:54:38.093326,2911
ORD-02510,CUST-0395,PROD-0526,2026-06-03T22:15:27.093344,623
ORD-02511,CUST-0730,PROD-0269,2026-04-29T04:57:32.093378,1419
ORD-02512,CUST-0881,PROD-0705,2026-05-10T13:32:28.093402,509
ORD-02513,CUST-0387,PROD-0761,2026-05-18T07:02:39.093420,4363
ORD-02514,CUST-0361,PROD-0640,2026-03-27T12:37:38.093438,2804
ORD-02515,CUST-0161,PROD-0358,2026-05-29T08:23:30.093455,806
ORD-02516,CUST-0901,PROD-0575,2026-03-30T16:28:21.093473,4870
ORD-02517,CUST-0026,PROD-0885,2026-03-28T12:46:05.093491,2616
ORD-02518,CUST-0657,PROD-0814,2026-04-10T02:19:08.093531,4668
ORD-02519,CUST-0558,PROD-0088,2026-04-03T03:36:58.093553,4957
ORD-02520,CUST-0822,PROD-0691,2026-03-30T08:41:31.093569,4334
ORD-02521,CUST-0437,PROD-0394,2026-05-27T23:04:00.093587,3342
ORD-02522,CUST-0308,PROD-0270,2026-03-28T04:40:38.093606,3304
ORD-02523,CUST-0152,PROD-0832,2026-04-29T09:40:47.093624,2865
ORD-02524,CUST-0245,PROD-0651,2026-04-19T14:01:04.093642,1580
ORD-02525,CUST-0668,PROD-0764,2026-05-13T09:13:58.093661,1260
ORD-02526,CUST-0820,PROD-0612,2026-05-05T19:31:58.093704,938
ORD-02527,CUST-0647,PROD-0001,2026-03-31T01:23:04.093723,795
ORD-02528,CUST-0666,PROD-0788,2026-04-16T16:36:20.093740,4509
ORD-02529,CUST-0340,PROD-0966,2026-05-15T19:22:14.093759,604
ORD-02530,CUST-0101,PROD-0565,2026-04-08T08:03:57.093778,2613
ORD-02531,CUST-0918,PROD-0876,2026-05-12T04:02:01.093795,2671
ORD-02532,CUST-0338,PROD-0357,2026-05-09T02:44:33.093813,3686
ORD-02533,CUST-0973,PROD-0592,2026-04-02T02:02:31.093831,4312
ORD-02534,CUST-0484,PROD-0628,2026-05-22T18:59:25.093847,4625
ORD-02535,CUST-0912,PROD-0364,2026-05-19T12:20:01.093870,2413
ORD-02536,CUST-0920,PROD-0457,2026-03-23T07:10:37.093921,3519
ORD-02537,CUST-0607,PROD-0318,2026-05-22T11:23:46.093952,4774
ORD-02538,CUST-0195,PROD-0786,2026-04-28T13:21:41.093979,4858
ORD-02539,CUST-0866,PROD-0436,2026-03-23T16:51:07.094033,2161
ORD-02540,CUST-0905,PROD-0353,2026-05-01T23:36:19.094053,4312
ORD-02541,CUST-0112,PROD-0352,2026-03-15T21:06:35.094084,2895
ORD-02542,CUST-0460,PROD-0927,2026-03-29T11:37:59.094112,1570
ORD-02543,CUST-0864,PROD-0158,2026-03-27T09:11:25.094131,2976
ORD-02544,CUST-0223,PROD-0888,2026-05-09T10:36:40.094150,1841
ORD-02545,CUST-0647,PROD-0807,2026-05-19T20:35:02.094166,503
ORD-02546,CUST-0184,PROD-0488,2026-03-16T16:40:53.094186,3350
ORD-02547,CUST-0595,PROD-0693,2026-05-13T08:09:15.094202,3320
ORD-02548,CUST-0340,PROD-0364,2026-05-16T00:01:18.094230,2413
ORD-02549,CUST-0424,PROD-0046,2026-04-12T04:12:45.094251,490
ORD-02550,CUST-0280,PROD-0844,2026-05-21T13:03:02.094269,2884
ORD-02551,CUST-0617,PROD-0024,2026-04-14T00:46:26.094286,1905
ORD-02552,CUST-0284,PROD-0665,2026-05-28T01:29:55.094336,1062
ORD-02553,CUST-0792,PROD-0565,2026-03-29T10:40:21.094381,2613
ORD-02554,CUST-0141,PROD-0687,2026-05-03T20:47:20.094399,576
ORD-02555,CUST-0804,PROD-0647,2026-04-16T06:10:59.094418,594
ORD-02556,CUST-0974,PROD-0335,2026-04-11T13:20:16.094437,3127
ORD-02557,CUST-0417,PROD-0269,2026-04-16T17:49:23.094475,1419
ORD-02558,CUST-0098,PROD-0578,2026-04-13T02:30:18.094504,1291
ORD-02559,CUST-0173,PROD-0531,2026-05-20T08:33:11.094542,1894
ORD-02560,CUST-0259,PROD-0120,2026-06-05T16:04:31.094569,2713
ORD-02561,CUST-0690,PROD-0245,2026-04-29T18:50:55.094592,1518
ORD-02562,CUST-0119,PROD-0578,2026-04-22T20:17:53.094626,1291
ORD-02563,CUST-0392,PROD-0646,2026-05-06T22:17:10.094655,1178
ORD-02564,CUST-0822,PROD-0727,2026-05-28T22:47:48.094702,482
ORD-02565,CUST-0028,PROD-0153,2026-06-07T17:08:36.094754,2110
ORD-02566,CUST-0059,PROD-0309,2026-03-23T05:19:50.094806,3168
ORD-02567,CUST-0455,PROD-0411,2026-05-07T00:19:15.094847,4643
ORD-02568,CUST-0002,PROD-0162,2026-03-31T16:11:21.094896,1217
ORD-02569,CUST-0103,PROD-0776,2026-06-08T05:20:58.094923,1777
ORD-02570,CUST-0842,PROD-0657,2026-05-08T01:23:15.094945,2035
ORD-02571,CUST-0972,PROD-0244,2026-04-12T03:05:17.095005,2226
ORD-02572,CUST-0778,PROD-0903,2026-05-20T18:51:33.095037,2209
ORD-02573,CUST-0944,PROD-0711,2026-03-26T02:38:31.095083,1616
ORD-02574,CUST-0699,PROD-0326,2026-04-04T15:38:11.095139,3564
ORD-02575,CUST-0665,PROD-0127,2026-04-28T04:37:42.095164,536
ORD-02576,CUST-0288,PROD-0550,2026-06-04T02:34:15.095191,3656
ORD-02577,CUST-0267,PROD-0199,2026-04-22T00:29:44.095230,862
ORD-02578,CUST-0703,PROD-0811,2026-05-26T01:45:01.095256,966
ORD-02579,CUST-0480,PROD-0580,2026-05-26T14:24:02.095277,1261
ORD-02580,CUST-0147,PROD-0661,2026-03-21T06:01:40.095325,1028
ORD-02581,CUST-0899,PROD-0388,2026-06-02T20:28:40.095370,765
ORD-02582,CUST-0805,PROD-0536,2026-03-25T19:21:07.095394,2858
ORD-02583,CUST-0155,PROD-0192,2026-04-21T07:25:53.095418,3449
ORD-02584,CUST-0002,PROD-0752,2026-04-02T06:31:10.095447,571
ORD-02585,CUST-0369,PROD-0508,2026-05-05T16:11:35.095469,4681
ORD-02586,CUST-0927,PROD-0738,2026-06-05T20:50:00.095495,4938
ORD-02587,CUST-0575,PROD-0756,2026-05-25T21:09:17.095521,2013
ORD-02588,CUST-0029,PROD-0509,2026-03-17T19:43:51.095569,3941
ORD-02589,CUST-1000,PROD-0441,2026-05-12T21:18:51.095604,2913
ORD-02590,CUST-0445,PROD-0410,2026-05-15T17:57:38.095647,4212
ORD-02591,CUST-0913,PROD-0198,2026-06-03T23:26:30.095714,954
ORD-02592,CUST-0700,PROD-0644,2026-05-01T06:23:40.095750,4000
ORD-02593,CUST-0477,PROD-0098,2026-04-10T22:44:47.095771,2143
ORD-02594,CUST-0201,PROD-0628,2026-04-07T00:03:05.095790,4625
ORD-02595,CUST-0941,PROD-0778,2026-06-01T14:20:56.095811,4261
ORD-02596,CUST-0882,PROD-0670,2026-05-31T02:54:38.095829,3882
ORD-02597,CUST-0348,PROD-0418,2026-03-26T14:49:36.095871,617
ORD-02598,CUST-0933,PROD-0314,2026-03-18T11:05:48.095890,4470
ORD-02599,CUST-0641,PROD-0553,2026-05-21T14:48:34.095909,642
ORD-02600,CUST-0895,PROD-0141,2026-03-30T03:03:28.095941,1615
ORD-02601,CUST-0983,PROD-0640,2026-06-01T22:40:34.095963,2804
ORD-02602,CUST-0015,PROD-0321,2026-04-28T06:34:23.095981,1417
ORD-02603,CUST-0496,PROD-0205,2026-05-25T14:37:18.096000,4188
ORD-02604,CUST-0510,PROD-0094,2026-05-27T21:44:47.096020,3739
ORD-02605,CUST-0286,PROD-0513,2026-03-30T18:25:09.096053,3358
ORD-02606,CUST-0328,PROD-0738,2026-04-04T13:31:38.096072,4938
ORD-02607,CUST-0666,PROD-0904,2026-03-31T05:03:42.096090,835
ORD-02608,CUST-0426,PROD-0128,2026-05-23T20:30:59.096127,2995
ORD-02609,CUST-0999,PROD-0424,2026-04-04T20:52:04.096147,1955
ORD-02610,CUST-0959,PROD-0039,2026-04-03T03:42:14.096180,1493
ORD-02611,CUST-0597,PROD-0232,2026-04-26T11:11:35.096206,2909
ORD-02612,CUST-0448,PROD-0246,2026-03-24T00:53:17.096236,11347
ORD-02613,CUST-0538,PROD-0557,2026-04-25T02:08:52.096255,2331
ORD-02614,CUST-0733,PROD-0139,2026-05-07T10:01:44.096274,3265
ORD-02615,CUST-0644,PROD-0861,2026-04-30T16:37:31.096294,925
ORD-02616,CUST-0271,PROD-0851,2026-05-10T16:58:34.096313,3668
ORD-02617,CUST-0845,PROD-0041,2026-05-07T22:35:10.096359,1177
ORD-02618,CUST-0825,PROD-0337,2026-03-21T03:20:56.096379,3469
ORD-02619,CUST-0598,PROD-0621,2026-04-26T04:16:40.096404,3839
ORD-02620,CUST-0584,PROD-0605,2026-04-04T09:02:25.096438,2911
ORD-02621,CUST-0752,PROD-0754,2026-05-04T12:12:00.096473,4470
ORD-02622,CUST-0251,PROD-0687,2026-04-11T11:20:58.096493,576
ORD-02623,CUST-0895,PROD-0169,2026-05-16T05:24:26.096511,1607
ORD-02624,CUST-0438,PROD-0795,2026-04-02T14:14:29.096529,2799
ORD-02625,CUST-0040,PROD-0451,2026-05-01T21:56:25.096564,546
ORD-02626,CUST-0496,PROD-0641,2026-03-16T00:29:15.096582,4573
ORD-02627,CUST-0985,PROD-0606,2026-05-03T21:22:07.096600,3999
ORD-02628,CUST-0423,PROD-0610,2026-03-30T20:20:43.096626,4455
ORD-02629,CUST-0026,PROD-0411,2026-04-13T02:00:52.096646,4643
ORD-02630,CUST-0505,PROD-0288,2026-05-26T05:40:42.096688,1342
ORD-02631,CUST-0031,PROD-0815,2026-06-06T08:29:50.096716,2577
ORD-02632,CUST-0941,PROD-0974,2026-04-13T15:59:34.096735,3279
ORD-02633,CUST-0522,PROD-0032,2026-03-30T22:04:03.096758,2850
ORD-02634,CUST-0754,PROD-0936,2026-04-27T18:01:04.096779,3085
ORD-02635,CUST-0884,PROD-0035,2026-05-13T10:33:12.096798,725
ORD-02636,CUST-0402,PROD-0728,2026-04-12T06:26:28.096817,534
ORD-02637,CUST-0648,PROD-0800,2026-06-03T21:56:14.096846,819
ORD-02638,CUST-0446,PROD-0250,2026-04-27T02:24:31.096880,4890
ORD-02639,CUST-0505,PROD-0719,2026-05-05T03:50:03.096904,2515
ORD-02640,CUST-0092,PROD-0383,2026-05-25T20:59:30.096929,4379
ORD-02641,CUST-0511,PROD-0216,2026-05-23T08:10:01.096959,2595
ORD-02642,CUST-0125,PROD-0847,2026-03-22T16:50:40.096985,4661
ORD-02643,CUST-0088,PROD-0433,2026-06-01T08:21:25.097007,3039
ORD-02644,CUST-0889,PROD-0023,2026-05-11T00:21:55.097031,307
ORD-02645,CUST-0334,PROD-0242,2026-04-23T22:22:38.097086,952
ORD-02646,CUST-0270,PROD-0959,2026-05-16T21:43:28.097110,4733
ORD-02647,CUST-0864,PROD-0671,2026-03-22T23:30:14.097152,2808
ORD-02648,CUST-0353,PROD-0337,2026-04-05T22:21:26.097171,3469
ORD-02649,CUST-0291,PROD-0491,2026-04-30T09:04:27.097189,422
ORD-02650,CUST-0548,PROD-0885,2026-05-23T06:18:27.097207,2616
ORD-02651,CUST-0823,PROD-0087,2026-05-11T02:28:00.097224,1099
ORD-02652,CUST-0001,PROD-0122,2026-04-11T17:54:41.097241,3317
ORD-02653,CUST-0214,PROD-0770,2026-04-07T19:43:00.097261,4533
ORD-02654,CUST-0902,PROD-0476,2026-05-09T12:02:34.097280,1087
ORD-02655,CUST-0375,PROD-0162,2026-05-09T16:37:16.097302,1217
ORD-02656,CUST-0735,PROD-0973,2026-04-22T09:41:23.097341,2724
ORD-02657,CUST-0703,PROD-0348,2026-05-21T08:18:23.097373,2323
ORD-02658,CUST-0808,PROD-0551,2026-05-20T06:38:56.097392,1447
ORD-02659,CUST-0832,PROD-0497,2026-05-12T11:27:33.097411,1328
ORD-02660,CUST-0223,PROD-0816,2026-04-25T10:56:57.097438,1223
ORD-02661,CUST-0920,PROD-0130,2026-05-25T08:31:01.097458,4995
ORD-02662,CUST-0433,PROD-0483,2026-04-14T18:31:13.097474,689
ORD-02663,CUST-0242,PROD-0556,2026-05-15T15:23:57.097509,731
ORD-02664,CUST-0516,PROD-0300,2026-04-09T19:53:49.097533,3485
ORD-02665,CUST-0258,PROD-0121,2026-05-13T23:46:01.097570,2361
ORD-02666,CUST-0608,PROD-0156,2026-06-03T00:39:56.097589,3666
ORD-02667,CUST-0777,PROD-0241,2026-05-06T20:43:57.097608,2634
ORD-02668,CUST-0072,PROD-0266,2026-03-22T18:46:33.097625,2187
ORD-02669,CUST-0931,PROD-0881,2026-05-23T08:31:54.097643,2376
ORD-02670,CUST-0360,PROD-0904,2026-05-23T14:06:48.097661,835
ORD-02671,CUST-0176,PROD-0367,2026-04-12T18:06:37.097707,3702
ORD-02672,CUST-0950,PROD-0992,2026-04-21T11:15:16.097727,1296
ORD-02673,CUST-0544,PROD-0396,2026-05-19T21:59:59.097746,5247
ORD-02674,CUST-0771,PROD-0803,2026-04-26T06:25:39.097787,636
ORD-02675,CUST-0248,PROD-0166,2026-04-10T17:14:15.097809,2006
ORD-02676,CUST-0579,PROD-0734,2026-04-01T07:16:08.097828,4575
ORD-02677,CUST-0722,PROD-0857,2026-05-14T09:07:51.097846,2462
ORD-02678,CUST-0510,PROD-0308,2026-04-06T07:31:02.097865,2824
ORD-02679,CUST-0275,PROD-0046,2026-06-07T07:14:41.097884,490
ORD-02680,CUST-0862,PROD-0128,2026-04-10T22:07:59.097902,2995
ORD-02681,CUST-0213,PROD-0674,2026-04-19T17:20:20.097920,4103
ORD-02682,CUST-0360,PROD-0298,2026-04-29T23:41:10.097937,3854
ORD-02683,CUST-0183,PROD-0394,2026-04-23T23:11:20.097966,3342
ORD-02684,CUST-0090,PROD-0159,2026-05-21T16:40:00.097994,4728
ORD-02685,CUST-0241,PROD-0391,2026-06-02T10:12:45.098038,3244
ORD-02686,CUST-0242,PROD-0260,2026-05-20T17:54:15.098064,1205
ORD-02687,CUST-0243,PROD-0849,2026-04-11T18:40:32.098092,1720
ORD-02688,CUST-0053,PROD-0332,2026-04-08T11:42:29.098159,4605
ORD-02689,CUST-0494,PROD-0044,2026-03-21T22:03:51.098199,3037
ORD-02690,CUST-0578,PROD-0103,2026-04-25T17:55:05.098223,962
ORD-02691,CUST-0836,PROD-0656,2026-05-31T14:57:48.098255,4317
ORD-02692,CUST-0670,PROD-0796,2026-05-01T21:44:38.098286,1939
ORD-02693,CUST-0029,PROD-0034,2026-03-29T07:28:29.098316,2034
ORD-02694,CUST-0602,PROD-0401,2026-05-02T05:21:24.098335,4802
ORD-02695,CUST-0749,PROD-0890,2026-04-03T22:25:55.098354,2578
ORD-02696,CUST-0795,PROD-0423,2026-04-11T22:44:01.098373,2878
ORD-02697,CUST-0719,PROD-0896,2026-04-22T06:15:05.098391,545
ORD-02698,CUST-0439,PROD-0653,2026-04-02T00:34:40.098410,1558
ORD-02699,CUST-0550,PROD-0866,2026-04-27T16:22:29.098428,4378
ORD-02700,CUST-0215,PROD-0524,2026-06-03T13:49:05.098448,957
ORD-02701,CUST-0443,PROD-0122,2026-06-07T15:27:14.098465,3317
ORD-02702,CUST-0557,PROD-0990,2026-03-20T03:16:42.098483,1618
ORD-02703,CUST-0901,PROD-0791,2026-05-30T10:45:23.098508,4217
ORD-02704,CUST-0273,PROD-0022,2026-04-07T22:22:11.098551,2572
ORD-02705,CUST-0409,PROD-0256,2026-04-20T14:54:18.098571,3290
ORD-02706,CUST-0736,PROD-0098,2026-05-08T23:20:59.098588,2143
ORD-02707,CUST-0175,PROD-0330,2026-03-21T13:35:53.098628,933
ORD-02708,CUST-0625,PROD-0718,2026-05-27T23:36:06.098659,4334
ORD-02709,CUST-0126,PROD-0663,2026-05-28T18:59:25.098715,2178
ORD-02710,CUST-0845,PROD-0826,2026-03-26T18:10:06.098734,1866
ORD-02711,CUST-0894,PROD-0716,2026-05-01T00:50:48.098753,4411
ORD-02712,CUST-0722,PROD-0620,2026-04-23T19:17:36.098771,584
ORD-02713,CUST-0093,PROD-0572,2026-04-12T22:11:37.098789,4320
ORD-02714,CUST-0714,PROD-0849,2026-04-03T13:15:15.098807,1720
ORD-02715,CUST-0612,PROD-0357,2026-05-26T10:05:08.098825,3686
ORD-02716,CUST-0870,PROD-0317,2026-04-17T16:09:02.098843,2284
ORD-02717,CUST-0296,PROD-0435,2026-05-22T10:39:23.098879,1187
ORD-02718,CUST-0442,PROD-0691,2026-06-02T11:33:17.098898,4334
ORD-02719,CUST-0643,PROD-0945,2026-03-28T12:50:21.098917,1107
ORD-02720,CUST-0257,PROD-0461,2026-04-04T21:36:52.098958,3261
ORD-02721,CUST-0985,PROD-0631,2026-04-27T23:11:35.098989,3394
ORD-02722,CUST-0766,PROD-0121,2026-05-19T17:38:08.099008,2361
ORD-02723,CUST-0268,PROD-0075,2026-04-03T22:36:50.099039,3776
ORD-02724,CUST-0831,PROD-0675,2026-06-01T08:41:12.099058,1883
ORD-02725,CUST-0240,PROD-0209,2026-04-16T05:20:38.099087,4797
ORD-02726,CUST-0479,PROD-0925,2026-04-14T09:12:57.099111,4683
ORD-02727,CUST-0785,PROD-0379,2026-06-06T00:14:15.099131,2968
ORD-02728,CUST-0696,PROD-0245,2026-03-18T14:59:51.099150,1518
ORD-02729,CUST-0210,PROD-0086,2026-04-25T14:32:31.099168,1333
ORD-02730,CUST-0258,PROD-0392,2026-05-10T15:22:31.099186,3109
ORD-02731,CUST-0159,PROD-0007,2026-05-29T21:04:17.099204,4441
ORD-02732,CUST-0870,PROD-0939,2026-04-25T10:51:01.099223,491
ORD-02733,CUST-0413,PROD-0741,2026-04-05T09:55:26.099239,795
ORD-02734,CUST-0950,PROD-0573,2026-05-30T14:30:24.099257,4009
ORD-02735,CUST-0105,PROD-0477,2026-04-24T18:43:17.099274,3099
ORD-02736,CUST-0897,PROD-0185,2026-04-25T02:35:49.099309,2209
ORD-02737,CUST-0515,PROD-0425,2026-03-18T09:08:10.099328,797
ORD-02738,CUST-0014,PROD-0821,2026-03-23T07:29:19.099348,1172
ORD-02739,CUST-0650,PROD-0020,2026-04-13T15:02:17.099390,518
ORD-02740,CUST-0548,PROD-0327,2026-04-16T21:51:29.099420,4359
ORD-02741,CUST-0823,PROD-0863,2026-06-01T20:57:32.099438,4610
ORD-02742,CUST-0094,PROD-0051,2026-04-23T23:04:26.099480,1409
ORD-02743,CUST-0935,PROD-0113,2026-03-30T12:22:01.099499,2343
ORD-02744,CUST-0740,PROD-0110,2026-05-27T00:08:30.099519,637
ORD-02745,CUST-0044,PROD-0439,2026-05-18T18:28:32.099542,3652
ORD-02746,CUST-0179,PROD-0502,2026-04-10T13:26:06.099573,2237
ORD-02747,CUST-0101,PROD-0161,2026-06-06T08:04:41.099594,598
